,gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype
ENSG00000188735,ENSG00000188735,False,TMEM120B,NCBITaxon:9606,gene
ENSG00000110987,ENSG00000110987,False,BCL7A,NCBITaxon:9606,gene
ENSG00000158113,ENSG00000158113,False,LRRC43,NCBITaxon:9606,gene
ENSG00000255398,ENSG00000255398,False,HCAR3,NCBITaxon:9606,gene
ENSG00000130787,ENSG00000130787,False,HIP1R,NCBITaxon:9606,gene
ENSG00000090975,ENSG00000090975,False,PITPNM2,NCBITaxon:9606,gene
ENSG00000130921,ENSG00000130921,False,C12orf65,NCBITaxon:9606,gene
ENSG00000188026,ENSG00000188026,False,RILPL1,NCBITaxon:9606,gene
ENSG00000197653,ENSG00000197653,False,DNAH10,NCBITaxon:9606,gene
ENSG00000119242,ENSG00000119242,False,CCDC92,NCBITaxon:9606,gene
ENSG00000256128,ENSG00000256128,False,LINC00944,NCBITaxon:9606,gene
ENSG00000139370,ENSG00000139370,False,SLC15A4,NCBITaxon:9606,gene
ENSG00000214029,ENSG00000214029,False,ZNF891,NCBITaxon:9606,gene
ENSG00000102678,ENSG00000102678,False,FGF9,NCBITaxon:9606,gene
ENSG00000151849,ENSG00000151849,False,CENPJ,NCBITaxon:9606,gene
ENSG00000132932,ENSG00000132932,False,ATP8A2,NCBITaxon:9606,gene
ENSG00000132970,ENSG00000132970,False,WASF3,NCBITaxon:9606,gene
ENSG00000122026,ENSG00000122026,False,RPL21,NCBITaxon:9606,gene
ENSG00000122043,ENSG00000122043,False,LINC00544,NCBITaxon:9606,gene
ENSG00000232117,ENSG00000232117,False,LINC00384,NCBITaxon:9606,gene
ENSG00000238121,ENSG00000238121,False,LINC00426,NCBITaxon:9606,gene
ENSG00000132965,ENSG00000132965,False,ALOX5AP,NCBITaxon:9606,gene
ENSG00000139618,ENSG00000139618,False,BRCA2,NCBITaxon:9606,gene
ENSG00000102738,ENSG00000102738,False,MRPS31,NCBITaxon:9606,gene
ENSG00000102760,ENSG00000102760,False,RGCC,NCBITaxon:9606,gene
ENSG00000102780,ENSG00000102780,False,DGKH,NCBITaxon:9606,gene
ENSG00000133106,ENSG00000133106,False,EPSTI1,NCBITaxon:9606,gene
ENSG00000151778,ENSG00000151778,False,SERP2,NCBITaxon:9606,gene
ENSG00000102804,ENSG00000102804,False,TSC22D1,NCBITaxon:9606,gene
ENSG00000133112,ENSG00000133112,False,TPT1,NCBITaxon:9606,gene
ENSG00000136167,ENSG00000136167,False,LCP1,NCBITaxon:9606,gene
ENSG00000139679,ENSG00000139679,False,LPAR6,NCBITaxon:9606,gene
ENSG00000123178,ENSG00000123178,False,SPRYD7,NCBITaxon:9606,gene
ENSG00000281106,ENSG00000281106,False,TMEM272,NCBITaxon:9606,gene
ENSG00000197168,ENSG00000197168,False,NEK5,NCBITaxon:9606,gene
ENSG00000139734,ENSG00000139734,False,DIAPH3,NCBITaxon:9606,gene
ENSG00000184226,ENSG00000184226,False,PCDH9,NCBITaxon:9606,gene
ENSG00000102554,ENSG00000102554,False,KLF5,NCBITaxon:9606,gene
ENSG00000118922,ENSG00000118922,False,KLF12,NCBITaxon:9606,gene
ENSG00000235532,ENSG00000235532,False,LINC00402,NCBITaxon:9606,gene
ENSG00000136111,ENSG00000136111,False,TBC1D4,NCBITaxon:9606,gene
ENSG00000136153,ENSG00000136153,False,LMO7,NCBITaxon:9606,gene
ENSG00000178695,ENSG00000178695,False,KCTD12,NCBITaxon:9606,gene
ENSG00000102471,ENSG00000102471,False,NDFIP2,NCBITaxon:9606,gene
ENSG00000136158,ENSG00000136158,False,SPRY2,NCBITaxon:9606,gene
ENSG00000165300,ENSG00000165300,False,SLITRK5,NCBITaxon:9606,gene
ENSG00000125257,ENSG00000125257,False,ABCC4,NCBITaxon:9606,gene
ENSG00000088387,ENSG00000088387,False,DOCK9,NCBITaxon:9606,gene
ENSG00000260992,ENSG00000260992,False,DOCK9-DT,NCBITaxon:9606,gene
ENSG00000169508,ENSG00000169508,False,GPR183,NCBITaxon:9606,gene
ENSG00000272143,ENSG00000272143,False,FGF14-AS2,NCBITaxon:9606,gene
ENSG00000175820,ENSG00000175820,False,CCDC168,NCBITaxon:9606,gene
ENSG00000125266,ENSG00000125266,False,EFNB2,NCBITaxon:9606,gene
ENSG00000102524,ENSG00000102524,False,TNFSF13B,NCBITaxon:9606,gene
ENSG00000185950,ENSG00000185950,False,IRS2,NCBITaxon:9606,gene
ENSG00000126217,ENSG00000126217,False,MCF2L,NCBITaxon:9606,gene
ENSG00000235280,ENSG00000235280,False,MCF2L-AS1,NCBITaxon:9606,gene
ENSG00000139835,ENSG00000139835,False,GRTP1,NCBITaxon:9606,gene
ENSG00000260910,ENSG00000260910,False,LINC00565,NCBITaxon:9606,gene
ENSG00000185989,ENSG00000185989,False,RASA3,NCBITaxon:9606,gene
ENSG00000283361,ENSG00000283361,False,CFAP97D2,NCBITaxon:9606,gene
ENSG00000169062,ENSG00000169062,False,UPF3A,NCBITaxon:9606,gene
ENSG00000259001,ENSG00000259001,False,RPPH1_ENSG00000259001,NCBITaxon:9606,gene
ENSG00000169413,ENSG00000169413,False,RNASE6,NCBITaxon:9606,gene
ENSG00000129538,ENSG00000129538,False,RNASE1,NCBITaxon:9606,gene
ENSG00000169385,ENSG00000169385,False,RNASE2,NCBITaxon:9606,gene
ENSG00000211778,ENSG00000211778,False,TRAV4,NCBITaxon:9606,gene
ENSG00000211779,ENSG00000211779,False,TRAV5,NCBITaxon:9606,gene
ENSG00000211780,ENSG00000211780,False,TRAV6,NCBITaxon:9606,gene
ENSG00000211785,ENSG00000211785,False,TRAV12-1,NCBITaxon:9606,gene
ENSG00000211786,ENSG00000211786,False,TRAV8-2,NCBITaxon:9606,gene
ENSG00000211787,ENSG00000211787,False,TRAV8-3,NCBITaxon:9606,gene
ENSG00000211788,ENSG00000211788,False,TRAV13-1,NCBITaxon:9606,gene
ENSG00000211789,ENSG00000211789,False,TRAV12-2,NCBITaxon:9606,gene
ENSG00000211790,ENSG00000211790,False,TRAV8-4,NCBITaxon:9606,gene
ENSG00000211791,ENSG00000211791,False,TRAV13-2,NCBITaxon:9606,gene
ENSG00000211792,ENSG00000211792,False,TRAV14DV4,NCBITaxon:9606,gene
ENSG00000211794,ENSG00000211794,False,TRAV12-3,NCBITaxon:9606,gene
ENSG00000211797,ENSG00000211797,False,TRAV17,NCBITaxon:9606,gene
ENSG00000211799,ENSG00000211799,False,TRAV19,NCBITaxon:9606,gene
ENSG00000211800,ENSG00000211800,False,TRAV20,NCBITaxon:9606,gene
ENSG00000211801,ENSG00000211801,False,TRAV21,NCBITaxon:9606,gene
ENSG00000211803,ENSG00000211803,False,TRAV23DV6,NCBITaxon:9606,gene
ENSG00000211804,ENSG00000211804,False,TRDV1,NCBITaxon:9606,gene
ENSG00000211806,ENSG00000211806,False,TRAV25,NCBITaxon:9606,gene
ENSG00000211807,ENSG00000211807,False,TRAV26-1,NCBITaxon:9606,gene
ENSG00000211809,ENSG00000211809,False,TRAV27,NCBITaxon:9606,gene
ENSG00000211810,ENSG00000211810,False,TRAV29DV5,NCBITaxon:9606,gene
ENSG00000259092,ENSG00000259092,False,TRAV30,NCBITaxon:9606,gene
ENSG00000211815,ENSG00000211815,False,TRAV36DV7,NCBITaxon:9606,gene
ENSG00000211816,ENSG00000211816,False,TRAV38-1,NCBITaxon:9606,gene
ENSG00000211817,ENSG00000211817,False,TRAV38-2DV8,NCBITaxon:9606,gene
ENSG00000211821,ENSG00000211821,False,TRDV2,NCBITaxon:9606,gene
ENSG00000211829,ENSG00000211829,False,TRDC,NCBITaxon:9606,gene
ENSG00000277734,ENSG00000277734,False,TRAC,NCBITaxon:9606,gene
ENSG00000155465,ENSG00000155465,False,SLC7A7,NCBITaxon:9606,gene
ENSG00000092096,ENSG00000092096,False,SLC22A17,NCBITaxon:9606,gene
ENSG00000166091,ENSG00000166091,False,CMTM5,NCBITaxon:9606,gene
ENSG00000186648,ENSG00000186648,False,CARMIL3,NCBITaxon:9606,gene
ENSG00000100450,ENSG00000100450,False,GZMH,NCBITaxon:9606,gene
ENSG00000100453,ENSG00000100453,False,GZMB,NCBITaxon:9606,gene
ENSG00000100473,ENSG00000100473,False,COCH,NCBITaxon:9606,gene
ENSG00000151320,ENSG00000151320,False,AKAP6,NCBITaxon:9606,gene
ENSG00000129521,ENSG00000129521,False,EGLN3,NCBITaxon:9606,gene
ENSG00000100906,ENSG00000100906,False,NFKBIA,NCBITaxon:9606,gene
ENSG00000213741,ENSG00000213741,False,RPS29,NCBITaxon:9606,gene
ENSG00000100490,ENSG00000100490,False,CDKL1,NCBITaxon:9606,gene
ENSG00000198513,ENSG00000198513,False,ATL1,NCBITaxon:9606,gene
ENSG00000151748,ENSG00000151748,False,SAV1,NCBITaxon:9606,gene
ENSG00000139926,ENSG00000139926,False,FRMD6,NCBITaxon:9606,gene
ENSG00000273888,ENSG00000273888,False,FRMD6-AS1,NCBITaxon:9606,gene
ENSG00000186469,ENSG00000186469,False,GNG2,NCBITaxon:9606,gene
ENSG00000168229,ENSG00000168229,False,PTGDR,NCBITaxon:9606,gene
ENSG00000125384,ENSG00000125384,False,PTGER2,NCBITaxon:9606,gene
ENSG00000100526,ENSG00000100526,False,CDKN3,NCBITaxon:9606,gene
ENSG00000198554,ENSG00000198554,False,WDHD1,NCBITaxon:9606,gene
ENSG00000131981,ENSG00000131981,False,LGALS3,NCBITaxon:9606,gene
ENSG00000126787,ENSG00000126787,False,DLGAP5,NCBITaxon:9606,gene
ENSG00000165617,ENSG00000165617,False,DACT1,NCBITaxon:9606,gene
ENSG00000100592,ENSG00000100592,False,DAAM1,NCBITaxon:9606,gene
ENSG00000126773,ENSG00000126773,False,PCNX4,NCBITaxon:9606,gene
ENSG00000027075,ENSG00000027075,False,PRKCH,NCBITaxon:9606,gene
ENSG00000182107,ENSG00000182107,False,TMEM30B,NCBITaxon:9606,gene
ENSG00000247287,ENSG00000247287,False,RP11-902B17.1,NCBITaxon:9606,gene
ENSG00000100644,ENSG00000100644,False,HIF1A,NCBITaxon:9606,gene
ENSG00000054654,ENSG00000054654,False,SYNE2,NCBITaxon:9606,gene
ENSG00000140009,ENSG00000140009,False,ESR2,NCBITaxon:9606,gene
ENSG00000179841,ENSG00000179841,False,AKAP5,NCBITaxon:9606,gene
ENSG00000126822,ENSG00000126822,False,PLEKHG3,NCBITaxon:9606,gene
ENSG00000070182,ENSG00000070182,False,SPTB,NCBITaxon:9606,gene
ENSG00000125952,ENSG00000125952,False,MAX,NCBITaxon:9606,gene
ENSG00000081181,ENSG00000081181,False,ARG2,NCBITaxon:9606,gene
ENSG00000185650,ENSG00000185650,False,ZFP36L1,NCBITaxon:9606,gene
ENSG00000072110,ENSG00000072110,False,ACTN1,NCBITaxon:9606,gene
ENSG00000175985,ENSG00000175985,False,PLEKHD1,NCBITaxon:9606,gene
ENSG00000006432,ENSG00000006432,False,MAP3K9,NCBITaxon:9606,gene
ENSG00000259153,ENSG00000259153,False,RP6-65G23.3,NCBITaxon:9606,gene
ENSG00000269927,ENSG00000269927,False,RP6-91H8.3,NCBITaxon:9606,gene
ENSG00000182732,ENSG00000182732,False,RGS6,NCBITaxon:9606,gene
ENSG00000205683,ENSG00000205683,False,DPF3,NCBITaxon:9606,gene
ENSG00000177465,ENSG00000177465,False,ACOT4,NCBITaxon:9606,gene
ENSG00000176903,ENSG00000176903,False,PNMA1,NCBITaxon:9606,gene
ENSG00000119636,ENSG00000119636,False,BBOF1,NCBITaxon:9606,gene
ENSG00000119655,ENSG00000119655,False,NPC2,NCBITaxon:9606,gene
ENSG00000119684,ENSG00000119684,False,MLH3,NCBITaxon:9606,gene
ENSG00000170345,ENSG00000170345,False,FOS,NCBITaxon:9606,gene
ENSG00000140022,ENSG00000140022,False,STON2,NCBITaxon:9606,gene
ENSG00000140030,ENSG00000140030,False,GPR65,NCBITaxon:9606,gene
ENSG00000198668,ENSG00000198668,False,CALM1,NCBITaxon:9606,gene
ENSG00000165914,ENSG00000165914,False,TTC7B,NCBITaxon:9606,gene
ENSG00000119714,ENSG00000119714,False,GPR68,NCBITaxon:9606,gene
ENSG00000260810,ENSG00000260810,False,CTD-2547L24.4,NCBITaxon:9606,gene
ENSG00000165929,ENSG00000165929,False,TC2N,NCBITaxon:9606,gene
ENSG00000140092,ENSG00000140092,False,FBLN5,NCBITaxon:9606,gene
ENSG00000100815,ENSG00000100815,False,TRIP11,NCBITaxon:9606,gene
ENSG00000100600,ENSG00000100600,False,LGMN,NCBITaxon:9606,gene
ENSG00000165949,ENSG00000165949,False,IFI27,NCBITaxon:9606,gene
ENSG00000197249,ENSG00000197249,False,SERPINA1,NCBITaxon:9606,gene
ENSG00000133937,ENSG00000133937,False,GSC,NCBITaxon:9606,gene
ENSG00000213231,ENSG00000213231,False,TCL1B,NCBITaxon:9606,gene
ENSG00000100721,ENSG00000100721,False,TCL1A,NCBITaxon:9606,gene
ENSG00000257275,ENSG00000257275,False,RP11-164H13.1,NCBITaxon:9606,gene
ENSG00000227051,ENSG00000227051,False,C14orf132,NCBITaxon:9606,gene
ENSG00000246223,ENSG00000246223,False,LINC01550,NCBITaxon:9606,gene
ENSG00000127152,ENSG00000127152,False,BCL11B,NCBITaxon:9606,gene
ENSG00000247970,ENSG00000247970,False,RP11-543C4.1,NCBITaxon:9606,gene
ENSG00000036530,ENSG00000036530,False,CYP46A1,NCBITaxon:9606,gene
ENSG00000196405,ENSG00000196405,False,EVL,NCBITaxon:9606,gene
ENSG00000258560,ENSG00000258560,False,CTD-2376I20.1,NCBITaxon:9606,gene
ENSG00000140105,ENSG00000140105,False,WARS1,NCBITaxon:9606,gene
ENSG00000214548,ENSG00000214548,False,MEG3,NCBITaxon:9606,gene
ENSG00000258512,ENSG00000258512,False,LINC00239,NCBITaxon:9606,gene
ENSG00000078304,ENSG00000078304,False,PPP2R5C,NCBITaxon:9606,gene
ENSG00000156381,ENSG00000156381,False,ANKRD9,NCBITaxon:9606,gene
ENSG00000185215,ENSG00000185215,False,TNFAIP2,NCBITaxon:9606,gene
ENSG00000166165,ENSG00000166165,False,CKB,NCBITaxon:9606,gene
ENSG00000166428,ENSG00000166428,False,PLD4,NCBITaxon:9606,gene
ENSG00000182809,ENSG00000182809,False,CRIP2,NCBITaxon:9606,gene
ENSG00000213145,ENSG00000213145,False,CRIP1,NCBITaxon:9606,gene
ENSG00000211890,ENSG00000211890,False,IGHA2,NCBITaxon:9606,gene
ENSG00000211891,ENSG00000211891,False,IGHE,NCBITaxon:9606,gene
ENSG00000211892,ENSG00000211892,False,IGHG4,NCBITaxon:9606,gene
ENSG00000211893,ENSG00000211893,False,IGHG2,NCBITaxon:9606,gene
ENSG00000211895,ENSG00000211895,False,IGHA1,NCBITaxon:9606,gene
ENSG00000211896,ENSG00000211896,False,IGHG1,NCBITaxon:9606,gene
ENSG00000211897,ENSG00000211897,False,IGHG3,NCBITaxon:9606,gene
ENSG00000211898,ENSG00000211898,False,IGHD,NCBITaxon:9606,gene
ENSG00000211899,ENSG00000211899,False,IGHM,NCBITaxon:9606,gene
ENSG00000226777,ENSG00000226777,False,FAM30A,NCBITaxon:9606,gene
ENSG00000282639,ENSG00000282639,False,IGHV3-64D,NCBITaxon:9606,gene
ENSG00000211941,ENSG00000211941,False,IGHV3-11,NCBITaxon:9606,gene
ENSG00000211943,ENSG00000211943,False,IGHV3-15,NCBITaxon:9606,gene
ENSG00000211945,ENSG00000211945,False,IGHV1-18,NCBITaxon:9606,gene
ENSG00000211949,ENSG00000211949,False,IGHV3-23,NCBITaxon:9606,gene
ENSG00000128739,ENSG00000128739,False,SNRPN,NCBITaxon:9606,gene
ENSG00000273173,ENSG00000273173,False,SNURF,NCBITaxon:9606,gene
ENSG00000188626,ENSG00000188626,False,GOLGA8M_ENSG00000188626,NCBITaxon:9606,gene
ENSG00000034053,ENSG00000034053,False,APBA2,NCBITaxon:9606,gene
ENSG00000169918,ENSG00000169918,False,OTUD7A,NCBITaxon:9606,gene
ENSG00000175265,ENSG00000175265,False,GOLGA8A,NCBITaxon:9606,gene
ENSG00000215252,ENSG00000215252,False,GOLGA8B,NCBITaxon:9606,gene
ENSG00000259225,ENSG00000259225,False,LINC02345,NCBITaxon:9606,gene
ENSG00000172575,ENSG00000172575,False,RASGRP1,NCBITaxon:9606,gene
ENSG00000175779,ENSG00000175779,False,LINC02694,NCBITaxon:9606,gene
ENSG00000137801,ENSG00000137801,False,THBS1,NCBITaxon:9606,gene
ENSG00000261136,ENSG00000261136,False,RP11-37C7.3,NCBITaxon:9606,gene
ENSG00000156970,ENSG00000156970,False,BUB1B,NCBITaxon:9606,gene
ENSG00000137843,ENSG00000137843,False,PAK6,NCBITaxon:9606,gene
ENSG00000259330,ENSG00000259330,False,INAFM2,NCBITaxon:9606,gene
ENSG00000188549,ENSG00000188549,False,CCDC9B,NCBITaxon:9606,gene
ENSG00000259536,ENSG00000259536,False,RP11-111A22.1,NCBITaxon:9606,gene
ENSG00000137812,ENSG00000137812,False,KNL1,NCBITaxon:9606,gene
ENSG00000137880,ENSG00000137880,False,GCHFR,NCBITaxon:9606,gene
ENSG00000137804,ENSG00000137804,False,NUSAP1,NCBITaxon:9606,gene
ENSG00000062524,ENSG00000062524,False,LTK,NCBITaxon:9606,gene
ENSG00000174171,ENSG00000174171,False,RP11-23P13.6,NCBITaxon:9606,gene
ENSG00000159433,ENSG00000159433,False,STARD9,NCBITaxon:9606,gene
ENSG00000166963,ENSG00000166963,False,MAP1A,NCBITaxon:9606,gene
ENSG00000092470,ENSG00000092470,False,WDR76,NCBITaxon:9606,gene
ENSG00000229474,ENSG00000229474,False,PATL2,NCBITaxon:9606,gene
ENSG00000166710,ENSG00000166710,False,B2M,NCBITaxon:9606,gene
ENSG00000259520,ENSG00000259520,False,CTD-2651B20.3,NCBITaxon:9606,gene
ENSG00000166920,ENSG00000166920,False,C15orf48,NCBITaxon:9606,gene
ENSG00000104177,ENSG00000104177,False,MYEF2,NCBITaxon:9606,gene
ENSG00000128951,ENSG00000128951,False,DUT,NCBITaxon:9606,gene
ENSG00000166262,ENSG00000166262,False,FAM227B,NCBITaxon:9606,gene
ENSG00000140284,ENSG00000140284,False,SLC27A2,NCBITaxon:9606,gene
ENSG00000244879,ENSG00000244879,False,GABPB1-AS1,NCBITaxon:9606,gene
ENSG00000104093,ENSG00000104093,False,DMXL2,NCBITaxon:9606,gene
ENSG00000069966,ENSG00000069966,False,GNB5,NCBITaxon:9606,gene
ENSG00000151575,ENSG00000151575,False,TEX9,NCBITaxon:9606,gene
ENSG00000247982,ENSG00000247982,False,LINC00926,NCBITaxon:9606,gene
ENSG00000137878,ENSG00000137878,False,GCOM1,NCBITaxon:9606,gene
ENSG00000263155,ENSG00000263155,False,MYZAP,NCBITaxon:9606,gene
ENSG00000103569,ENSG00000103569,False,AQP9,NCBITaxon:9606,gene
ENSG00000166035,ENSG00000166035,False,LIPC,NCBITaxon:9606,gene
ENSG00000157456,ENSG00000157456,False,CCNB2,NCBITaxon:9606,gene
ENSG00000182718,ENSG00000182718,False,ANXA2,NCBITaxon:9606,gene
ENSG00000069667,ENSG00000069667,False,RORA,NCBITaxon:9606,gene
ENSG00000140416,ENSG00000140416,False,TPM1,NCBITaxon:9606,gene
ENSG00000035664,ENSG00000035664,False,DAPK2,NCBITaxon:9606,gene
ENSG00000157734,ENSG00000157734,False,SNX22,NCBITaxon:9606,gene
ENSG00000166794,ENSG00000166794,False,PPIB,NCBITaxon:9606,gene
ENSG00000166803,ENSG00000166803,False,PCLAF,NCBITaxon:9606,gene
ENSG00000166831,ENSG00000166831,False,RBPMS2,NCBITaxon:9606,gene
ENSG00000140451,ENSG00000140451,False,PIF1,NCBITaxon:9606,gene
ENSG00000103769,ENSG00000103769,False,RAB11A,NCBITaxon:9606,gene
ENSG00000103647,ENSG00000103647,False,CORO2B,NCBITaxon:9606,gene
ENSG00000137818,ENSG00000137818,False,RPLP1,NCBITaxon:9606,gene
ENSG00000137831,ENSG00000137831,False,UACA,NCBITaxon:9606,gene
ENSG00000067225,ENSG00000067225,False,PKM,NCBITaxon:9606,gene
ENSG00000067141,ENSG00000067141,False,NEO1,NCBITaxon:9606,gene
ENSG00000198794,ENSG00000198794,False,SCAMP5,NCBITaxon:9606,gene
ENSG00000140398,ENSG00000140398,False,NEIL1,NCBITaxon:9606,gene
ENSG00000136425,ENSG00000136425,False,CIB2,NCBITaxon:9606,gene
ENSG00000103740,ENSG00000103740,False,ACSBG1,NCBITaxon:9606,gene
ENSG00000188266,ENSG00000188266,False,HYKK,NCBITaxon:9606,gene
ENSG00000103811,ENSG00000103811,False,CTSH,NCBITaxon:9606,gene
ENSG00000140379,ENSG00000140379,False,BCL2A1,NCBITaxon:9606,gene
ENSG00000188659,ENSG00000188659,False,SAXO2,NCBITaxon:9606,gene
ENSG00000166503,ENSG00000166503,False,HDGFL3,NCBITaxon:9606,gene
ENSG00000172183,ENSG00000172183,False,ISG20,NCBITaxon:9606,gene
ENSG00000140511,ENSG00000140511,False,HAPLN3,NCBITaxon:9606,gene
ENSG00000140525,ENSG00000140525,False,FANCI,NCBITaxon:9606,gene
ENSG00000255571,ENSG00000255571,False,MIR9-3HG,NCBITaxon:9606,gene
ENSG00000166825,ENSG00000166825,False,ANPEP,NCBITaxon:9606,gene
ENSG00000140563,ENSG00000140563,False,MCTP2,NCBITaxon:9606,gene
ENSG00000182253,ENSG00000182253,False,SYNM,NCBITaxon:9606,gene
ENSG00000131871,ENSG00000131871,False,SELENOS,NCBITaxon:9606,gene
ENSG00000140479,ENSG00000140479,False,PCSK6,NCBITaxon:9606,gene
ENSG00000206177,ENSG00000206177,False,HBM,NCBITaxon:9606,gene
ENSG00000188536,ENSG00000188536,False,HBA2,NCBITaxon:9606,gene
ENSG00000206172,ENSG00000206172,False,HBA1,NCBITaxon:9606,gene
ENSG00000086506,ENSG00000086506,False,HBQ1,NCBITaxon:9606,gene
ENSG00000103269,ENSG00000103269,False,RHBDL1,NCBITaxon:9606,gene
ENSG00000127585,ENSG00000127585,False,FBXL16,NCBITaxon:9606,gene
ENSG00000260807,ENSG00000260807,False,CEROX1,NCBITaxon:9606,gene
ENSG00000260496,ENSG00000260496,False,RP11-161M6.3,NCBITaxon:9606,gene
ENSG00000007516,ENSG00000007516,False,BAIAP3,NCBITaxon:9606,gene
ENSG00000131634,ENSG00000131634,False,TMEM204,NCBITaxon:9606,gene
ENSG00000140988,ENSG00000140988,False,RPS2,NCBITaxon:9606,gene
ENSG00000167972,ENSG00000167972,False,ABCA3,NCBITaxon:9606,gene
ENSG00000162063,ENSG00000162063,False,CCNF,NCBITaxon:9606,gene
ENSG00000005001,ENSG00000005001,False,PRSS22,NCBITaxon:9606,gene
ENSG00000127564,ENSG00000127564,False,PKMYT1,NCBITaxon:9606,gene
ENSG00000261971,ENSG00000261971,False,MMP25-AS1,NCBITaxon:9606,gene
ENSG00000008517,ENSG00000008517,False,IL32,NCBITaxon:9606,gene
ENSG00000261889,ENSG00000261889,False,RP11-473M20.16,NCBITaxon:9606,gene
ENSG00000103351,ENSG00000103351,False,CLUAP1,NCBITaxon:9606,gene
ENSG00000167984,ENSG00000167984,False,NLRC3,NCBITaxon:9606,gene
ENSG00000166669,ENSG00000166669,False,ATF7IP2,NCBITaxon:9606,gene
ENSG00000185338,ENSG00000185338,False,SOCS1,NCBITaxon:9606,gene
ENSG00000188897,ENSG00000188897,False,CTD-3088G3.8,NCBITaxon:9606,gene
ENSG00000189067,ENSG00000189067,False,LITAF,NCBITaxon:9606,gene
ENSG00000184602,ENSG00000184602,False,SNN,NCBITaxon:9606,gene
ENSG00000048462,ENSG00000048462,False,TNFRSF17,NCBITaxon:9606,gene
ENSG00000103381,ENSG00000103381,False,CPPED1,NCBITaxon:9606,gene
ENSG00000166780,ENSG00000166780,False,BMERB1,NCBITaxon:9606,gene
ENSG00000261448,ENSG00000261448,False,CTD-2576D5.4,NCBITaxon:9606,gene
ENSG00000134419,ENSG00000134419,False,RPS15A,NCBITaxon:9606,gene
ENSG00000103550,ENSG00000103550,False,KNOP1,NCBITaxon:9606,gene
ENSG00000140749,ENSG00000140749,False,IGSF6,NCBITaxon:9606,gene
ENSG00000166851,ENSG00000166851,False,PLK1,NCBITaxon:9606,gene
ENSG00000077238,ENSG00000077238,False,IL4R,NCBITaxon:9606,gene
ENSG00000259954,ENSG00000259954,False,IL21R-AS1,NCBITaxon:9606,gene
ENSG00000077235,ENSG00000077235,False,GTF3C1,NCBITaxon:9606,gene
ENSG00000188322,ENSG00000188322,False,SBK1,NCBITaxon:9606,gene
ENSG00000196502,ENSG00000196502,False,SULT1A1,NCBITaxon:9606,gene
ENSG00000260442,ENSG00000260442,False,ATP2A1-AS1,NCBITaxon:9606,gene
ENSG00000177455,ENSG00000177455,False,CD19,NCBITaxon:9606,gene
ENSG00000213658,ENSG00000213658,False,LAT,NCBITaxon:9606,gene
ENSG00000197471,ENSG00000197471,False,SPN,NCBITaxon:9606,gene
ENSG00000167371,ENSG00000167371,False,PRRT2,NCBITaxon:9606,gene
ENSG00000247735,ENSG00000247735,False,CTD-2574D22.2,NCBITaxon:9606,gene
ENSG00000180096,ENSG00000180096,False,SEPTIN1,NCBITaxon:9606,gene
ENSG00000005844,ENSG00000005844,False,ITGAL,NCBITaxon:9606,gene
ENSG00000103490,ENSG00000103490,False,PYCARD,NCBITaxon:9606,gene
ENSG00000169896,ENSG00000169896,False,ITGAM,NCBITaxon:9606,gene
ENSG00000140678,ENSG00000140678,False,ITGAX,NCBITaxon:9606,gene
ENSG00000140682,ENSG00000140682,False,TGFB1I1,NCBITaxon:9606,gene
ENSG00000169877,ENSG00000169877,False,AHSP,NCBITaxon:9606,gene
ENSG00000262714,ENSG00000262714,False,RP11-44F14.8,NCBITaxon:9606,gene
ENSG00000177508,ENSG00000177508,False,IRX3,NCBITaxon:9606,gene
ENSG00000245694,ENSG00000245694,False,CRNDE,NCBITaxon:9606,gene
ENSG00000198848,ENSG00000198848,False,CES1,NCBITaxon:9606,gene
ENSG00000087258,ENSG00000087258,False,GNAO1,NCBITaxon:9606,gene
ENSG00000087250,ENSG00000087250,False,MT3,NCBITaxon:9606,gene
ENSG00000125148,ENSG00000125148,False,MT2A,NCBITaxon:9606,gene
ENSG00000169715,ENSG00000169715,False,MT1E,NCBITaxon:9606,gene
ENSG00000051108,ENSG00000051108,False,HERPUD1,NCBITaxon:9606,gene
ENSG00000159618,ENSG00000159618,False,ADGRG5,NCBITaxon:9606,gene
ENSG00000205336,ENSG00000205336,False,ADGRG1,NCBITaxon:9606,gene
ENSG00000182885,ENSG00000182885,False,ADGRG3,NCBITaxon:9606,gene
ENSG00000140859,ENSG00000140859,False,KIFC3,NCBITaxon:9606,gene
ENSG00000159648,ENSG00000159648,False,TEPP,NCBITaxon:9606,gene
ENSG00000277978,ENSG00000277978,False,RP11-403P17.6,NCBITaxon:9606,gene
ENSG00000140932,ENSG00000140932,False,CMTM2,NCBITaxon:9606,gene
ENSG00000258122,ENSG00000258122,False,RP11-61A14.1,NCBITaxon:9606,gene
ENSG00000172840,ENSG00000172840,False,PDP2,NCBITaxon:9606,gene
ENSG00000166592,ENSG00000166592,False,RRAD,NCBITaxon:9606,gene
ENSG00000261386,ENSG00000261386,False,CTD-2012K14.6,NCBITaxon:9606,gene
ENSG00000259804,ENSG00000259804,False,CTD-2012K14.7,NCBITaxon:9606,gene
ENSG00000102904,ENSG00000102904,False,TSNAXIP1,NCBITaxon:9606,gene
ENSG00000103056,ENSG00000103056,False,SMPD3,NCBITaxon:9606,gene
ENSG00000039068,ENSG00000039068,False,CDH1,NCBITaxon:9606,gene
